,disk_id,n_5,r_5,n_9,r_9,n_12,r_12,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_194,r_194,n_195,r_195,n_199,r_199,n_241,r_241,n_242,r_242,cluster,x_axis
60,3693.0,99.0,2.0,96.0,15720.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8848218283.0,0,7
61,3693.0,99.0,2.0,96.0,15744.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8849686755.0,0,8
62,3693.0,99.0,2.0,96.0,15768.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8851296571.0,0,9
63,3693.0,99.0,2.0,96.0,15792.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8852922499.0,0,10
64,3693.0,99.0,2.0,96.0,15816.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8854421251.0,0,11
65,3693.0,99.0,2.0,96.0,15840.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8855940139.0,0,12
66,3693.0,99.0,2.0,96.0,15864.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8857404835.0,0,13
67,3693.0,99.0,2.0,96.0,15888.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8858860843.0,0,14
68,3693.0,99.0,2.0,96.0,15912.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8860662587.0,0,15
69,3693.0,99.0,2.0,96.0,15936.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8862114147.0,0,16
70,3693.0,99.0,2.0,96.0,15960.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8863509459.0,0,17
71,3693.0,99.0,2.0,96.0,15984.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8864845859.0,0,18
72,3693.0,99.0,2.0,96.0,16008.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8866083587.0,0,19
73,3693.0,99.0,2.0,96.0,16032.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8867413451.0,0,20
74,3693.0,99.0,2.0,96.0,16056.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8868613931.0,0,21
75,3693.0,99.0,2.0,96.0,16080.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8869786147.0,0,22
76,3693.0,99.0,2.0,96.0,16104.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8871244619.0,0,23
77,3693.0,99.0,2.0,96.0,16128.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8872661307.0,0,24
78,3693.0,99.0,2.0,96.0,16152.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8874095867.0,0,25
79,3693.0,99.0,2.0,96.0,16176.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8875558219.0,0,26
80,3693.0,99.0,2.0,96.0,16200.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8876952491.0,0,27
81,3693.0,99.0,2.0,96.0,16224.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8878205779.0,0,28
82,3693.0,99.0,2.0,96.0,16248.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8879357163.0,0,29
83,3693.0,99.0,2.0,96.0,16272.0,99.0,17.0,99.0,6.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13806102360.0,99.0,8880724299.0,0,30
99,3720.0,99.0,12.0,97.0,14784.0,99.0,19.0,95.0,365.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,73.0,27.0,73.0,27.0,199.0,10.0,99.0,1.0,99.0,1161617174603.0,99.0,818934678049.0,1,1
100,3720.0,99.0,12.0,97.0,14808.0,99.0,19.0,95.0,367.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,74.0,26.0,74.0,26.0,199.0,10.0,99.0,1.0,99.0,1166117095019.0,99.0,821161293353.0,1,2
101,3720.0,99.0,12.0,97.0,14832.0,99.0,19.0,95.0,367.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167201402083.0,99.0,821645380233.0,1,3
102,3720.0,99.0,12.0,97.0,14856.0,99.0,19.0,95.0,367.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167203811675.0,99.0,821654446161.0,1,4
103,3720.0,99.0,12.0,97.0,14880.0,99.0,19.0,95.0,367.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167206247363.0,99.0,821665248289.0,1,5
104,3720.0,99.0,12.0,97.0,14904.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167208677235.0,99.0,821671483145.0,1,6
105,3720.0,99.0,12.0,97.0,14928.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167209746571.0,99.0,821674078081.0,1,7
106,3720.0,99.0,12.0,97.0,14952.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167209746571.0,99.0,821674078081.0,1,8
107,3720.0,99.0,12.0,97.0,14976.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167209746571.0,99.0,821674078081.0,1,9
108,3720.0,99.0,12.0,97.0,15000.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,74.0,26.0,74.0,26.0,199.0,10.0,99.0,1.0,99.0,1167209746571.0,99.0,821674078081.0,1,10
109,3720.0,99.0,12.0,97.0,15024.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,74.0,26.0,74.0,26.0,199.0,10.0,99.0,1.0,99.0,1167209746571.0,99.0,821674078081.0,1,11
110,3720.0,99.0,12.0,97.0,15048.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167209746571.0,99.0,821674078081.0,1,12
111,3720.0,99.0,12.0,97.0,15072.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167209746571.0,99.0,821674078081.0,1,13
112,3720.0,99.0,12.0,97.0,15096.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167209746571.0,99.0,821674078081.0,1,14
113,3720.0,99.0,12.0,97.0,15120.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167209746571.0,99.0,821674078081.0,1,15
114,3720.0,99.0,12.0,97.0,15144.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167209746571.0,99.0,821674078081.0,1,16
115,3720.0,99.0,12.0,96.0,15168.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167209746571.0,99.0,821674078081.0,1,17
116,3720.0,99.0,12.0,96.0,15192.0,99.0,19.0,95.0,368.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,75.0,25.0,75.0,25.0,199.0,10.0,99.0,1.0,99.0,1167209746571.0,99.0,821674078081.0,1,18
117,3720.0,99.0,12.0,96.0,15212.272727272728,99.0,19.09090909090909,95.0,368.09090909090907,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,74.45454545454545,25.545454545454547,74.45454545454545,25.545454545454547,199.0,10.0,99.0,1.0,99.0,1167587708994.2727,99.0,821717894483.8182,1,19
118,3720.0,99.0,12.0,96.0,15232.545454545454,99.0,19.181818181818183,95.0,368.1818181818182,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,73.9090909090909,26.09090909090909,73.9090909090909,26.09090909090909,199.0,10.0,99.0,1.0,99.0,1167965671417.5454,99.0,821761710886.6364,1,20
119,3720.0,99.0,12.0,96.0,15252.818181818182,99.0,19.272727272727273,95.0,368.27272727272725,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,73.36363636363636,26.636363636363637,73.36363636363636,26.636363636363637,199.0,10.0,99.0,1.0,99.0,1168343633840.818,99.0,821805527289.4546,1,21
120,3720.0,99.0,12.0,96.0,15273.09090909091,99.0,19.363636363636363,95.0,368.3636363636364,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,72.81818181818181,27.18181818181818,72.81818181818181,27.18181818181818,199.0,10.0,99.0,1.0,99.0,1168721596264.0908,99.0,821849343692.2727,1,22
121,3720.0,99.0,12.0,96.0,15293.363636363636,99.0,19.454545454545453,95.0,368.45454545454544,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,72.27272727272727,27.727272727272727,72.27272727272727,27.727272727272727,199.0,10.0,99.0,1.0,99.0,1169099558687.3635,99.0,821893160095.091,1,23
122,3720.0,99.0,12.0,96.0,15313.636363636364,99.0,19.545454545454547,95.0,368.54545454545456,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,71.72727272727273,28.272727272727273,71.72727272727273,28.272727272727273,199.0,10.0,99.0,1.0,99.0,1169477521110.6365,99.0,821936976497.909,1,24
123,3720.0,99.0,12.0,96.0,15333.90909090909,99.0,19.636363636363637,95.0,368.6363636363636,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,71.18181818181819,28.818181818181817,71.18181818181819,28.818181818181817,199.0,10.0,99.0,1.0,99.0,1169855483533.9092,99.0,821980792900.7273,1,25
124,3720.0,99.0,12.0,96.0,15354.181818181818,99.0,19.727272727272727,95.0,368.72727272727275,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,70.63636363636364,29.363636363636363,70.63636363636364,29.363636363636363,199.0,10.0,99.0,1.0,99.0,1170233445957.182,99.0,822024609303.5454,1,26
125,3720.0,99.0,12.0,96.0,15374.454545454546,99.0,19.818181818181817,95.0,368.8181818181818,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,70.0909090909091,29.909090909090907,70.0909090909091,29.909090909090907,199.0,10.0,99.0,1.0,99.0,1170611408380.4546,99.0,822068425706.3636,1,27
126,3720.0,99.0,12.0,96.0,15394.727272727272,99.0,19.90909090909091,95.0,368.90909090909093,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,69.54545454545455,30.454545454545453,69.54545454545455,30.454545454545453,199.0,10.0,99.0,1.0,99.0,1170989370803.7273,99.0,822112242109.1818,1,28
127,3720.0,99.0,12.0,96.0,15415.0,99.0,20.0,95.0,369.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,69.0,31.0,69.0,31.0,199.0,10.0,99.0,1.0,99.0,1171367333227.0,99.0,822156058512.0,1,29
128,3720.0,99.0,12.0,96.0,15439.0,99.0,20.0,95.0,369.0,99.0,6490.0,100.0,0.0,100.0,0.0,99.0,12.0,100.0,0.0,99.0,10.0,69.0,31.0,69.0,31.0,199.0,10.0,99.0,1.0,99.0,1171367333227.0,99.0,822156059624.0,1,30
99,4100.0,99.0,2.0,97.0,14785.0,99.0,19.0,94.0,392.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,1.0,99.0,1223409048993.0,99.0,838410614551.0,1,1
100,4100.0,99.0,2.0,97.0,14809.0,99.0,19.0,94.0,394.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,1.0,99.0,1228167181769.0,99.0,840729994879.0,1,2
101,4100.0,99.0,2.0,97.0,14833.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,99.0,1.0,99.0,1229306101041.0,99.0,841233774151.0,1,3
102,4100.0,99.0,2.0,97.0,14857.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,99.0,1.0,99.0,1229308624273.0,99.0,841242775295.0,1,4
103,4100.0,99.0,2.0,97.0,14881.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,99.0,1.0,99.0,1229311109817.0,99.0,841252984359.0,1,5
104,4100.0,99.0,2.0,97.0,14905.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229313688385.0,99.0,841259578543.0,1,6
105,4100.0,99.0,2.0,97.0,14929.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229314815689.0,99.0,841262300015.0,1,7
106,4100.0,99.0,2.0,97.0,14953.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229314815689.0,99.0,841262300015.0,1,8
107,4100.0,99.0,2.0,97.0,14977.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229314815689.0,99.0,841262300015.0,1,9
108,4100.0,99.0,2.0,97.0,15001.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229314815689.0,99.0,841262300015.0,1,10
109,4100.0,99.0,2.0,97.0,15025.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229314815689.0,99.0,841262300015.0,1,11
110,4100.0,99.0,2.0,97.0,15049.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229314815689.0,99.0,841262300015.0,1,12
111,4100.0,99.0,2.0,97.0,15073.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229314815689.0,99.0,841262300015.0,1,13
112,4100.0,99.0,2.0,97.0,15097.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229314815689.0,99.0,841262300015.0,1,14
113,4100.0,99.0,2.0,97.0,15121.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229314815689.0,99.0,841262300015.0,1,15
114,4100.0,99.0,2.0,97.0,15145.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229314815689.0,99.0,841262300015.0,1,16
115,4100.0,99.0,2.0,96.0,15169.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229314815689.0,99.0,841262300015.0,1,17
116,4100.0,99.0,2.0,96.0,15193.0,99.0,19.0,94.0,395.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,1.0,99.0,1229314815689.0,99.0,841262300015.0,1,18
117,4100.0,99.0,2.0,96.0,15213.272727272728,99.0,19.09090909090909,94.0,395.09090909090907,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.63636363636364,25.363636363636363,74.63636363636364,25.363636363636363,200.0,0.0,99.0,1.0,99.0,1229692944930.2727,99.0,841306123972.2727,1,19
118,4100.0,99.0,2.0,96.0,15233.545454545454,99.0,19.181818181818183,94.0,395.1818181818182,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.27272727272727,25.727272727272727,74.27272727272727,25.727272727272727,200.0,0.0,99.0,1.0,99.0,1230071074171.5454,99.0,841349947929.5454,1,20
119,4100.0,99.0,2.0,96.0,15253.818181818182,99.0,19.272727272727273,94.0,395.27272727272725,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,73.9090909090909,26.09090909090909,73.9090909090909,26.09090909090909,200.0,0.0,99.0,1.0,99.0,1230449203412.818,99.0,841393771886.8182,1,21
120,4100.0,99.0,2.0,96.0,15274.09090909091,99.0,19.363636363636363,94.0,395.3636363636364,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,73.54545454545455,26.454545454545453,73.54545454545455,26.454545454545453,200.0,0.0,99.0,1.0,99.0,1230827332654.0908,99.0,841437595844.091,1,22
121,4100.0,99.0,2.0,96.0,15294.363636363636,99.0,19.454545454545453,94.0,395.45454545454544,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,73.18181818181819,26.81818181818182,73.18181818181819,26.81818181818182,200.0,0.0,99.0,1.0,99.0,1231205461895.3635,99.0,841481419801.3636,1,23
122,4100.0,99.0,2.0,96.0,15314.636363636364,99.0,19.545454545454547,94.0,395.54545454545456,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.81818181818181,27.18181818181818,72.81818181818181,27.18181818181818,200.0,0.0,99.0,1.0,99.0,1231583591136.6365,99.0,841525243758.6364,1,24
123,4100.0,99.0,2.0,96.0,15334.90909090909,99.0,19.636363636363637,94.0,395.6363636363636,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.45454545454545,27.545454545454547,72.45454545454545,27.545454545454547,200.0,0.0,99.0,1.0,99.0,1231961720377.9092,99.0,841569067715.909,1,25
124,4100.0,99.0,2.0,96.0,15355.181818181818,99.0,19.727272727272727,94.0,395.72727272727275,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0909090909091,27.90909090909091,72.0909090909091,27.90909090909091,200.0,0.0,99.0,1.0,99.0,1232339849619.182,99.0,841612891673.1818,1,26
125,4100.0,99.0,2.0,96.0,15375.454545454546,99.0,19.818181818181817,94.0,395.8181818181818,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.72727272727273,28.272727272727273,71.72727272727273,28.272727272727273,200.0,0.0,99.0,1.0,99.0,1232717978860.4546,99.0,841656715630.4546,1,27
126,4100.0,99.0,2.0,96.0,15395.727272727272,99.0,19.90909090909091,94.0,395.90909090909093,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.36363636363636,28.636363636363637,71.36363636363636,28.636363636363637,200.0,0.0,99.0,1.0,99.0,1233096108101.7273,99.0,841700539587.7273,1,28
127,4100.0,99.0,2.0,96.0,15416.0,99.0,20.0,94.0,396.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,99.0,1.0,99.0,1233474237343.0,99.0,841744363545.0,1,29
128,4100.0,99.0,2.0,96.0,15440.0,99.0,20.0,94.0,396.0,99.0,6510.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,99.0,1.0,99.0,1233474237343.0,99.0,841744364665.0,1,30
132,4102.0,99.0,2.0,96.0,15536.0,99.0,20.0,94.0,396.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,99.0,1.0,99.0,1232391131695.0,99.0,841344216649.0,1,1
133,4102.0,99.0,2.0,96.0,15560.0,99.0,20.0,94.0,396.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,99.0,1.0,99.0,1232391131695.0,99.0,841344217769.0,1,2
134,4102.0,99.0,2.0,96.0,15584.0,99.0,20.0,94.0,396.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,99.0,1.0,99.0,1232391131695.0,99.0,841344218889.0,1,3
135,4102.0,99.0,2.0,96.0,15608.0,99.0,20.0,94.0,396.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,99.0,1.0,99.0,1232391131695.0,99.0,841344220009.0,1,4
136,4102.0,99.0,2.0,96.0,15632.0,99.0,20.0,94.0,396.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,99.0,1.0,99.0,1232391131695.0,99.0,841344221129.0,1,5
